Episode,Reward,Length,TD_Error
9583,-263.0,86,40.90761535929241
9584,-92.0,32,35.306797887808415
9585,-202.0,79,50.41802239014248
9586,-138.0,42,34.686192964278575
9587,-12.0,15,30.88643704424345
9588,-216.0,84,31.392971563773358
9589,-569.0,200,219.8646713730659
9590,-138.0,69,100.02227568931602
9591,-569.0,200,154.8122403989128
9592,-19.0,13,21.39381125263168
9593,-139.0,61,13.289258724224908
9594,-614.0,200,130.08683862629505
9595,-78.0,45,13.944895054557804
9596,-72.0,30,39.81478312681742
9597,-238.0,70,27.788190033740534
9598,-55.0,31,26.885959164070357
9599,-100.0,58,79.04636739756995
9600,-257.0,80,35.00091256761476
9601,-323.0,101,113.33280344290756
9602,-49.0,25,34.17138672206113
9603,-391.0,142,54.84594470538866
9604,-277.0,64,35.73273955317279
9605,-511.0,145,149.76569777816434
9606,-619.0,154,88.0215586296274
9607,-190.0,76,51.43156049062122
9608,-20.0,23,31.71271672815402
9609,-105.0,54,38.68345434867061
9610,-1118.0,200,415.52715504841905
9611,-489.0,114,95.27616155091721
9612,-162.0,66,73.03839382830944
9613,-190.0,76,43.37883059659447
9614,-3.0,15,12.781157548380833
9615,-113.0,62,52.45064241644445
9616,-136.0,49,86.48741766621373
9617,-122.0,44,91.58780244972402
9618,-476.0,173,140.00045336970277
9619,-110.0,50,15.323126255842318
9620,-56.0,41,30.592080926353077
9621,-95.0,44,28.635580036984322
9622,-241.0,82,91.68645300173029
9623,-18.0,21,24.130061059987696
9624,-84.0,33,6.209443200055084
9625,-577.0,157,258.8178217125185
9626,-224.0,92,89.87533875844701
9627,-58.0,34,12.785243524904729
9628,-521.0,146,136.820528957929
9629,-69.0,27,35.2367472276014
9630,-240.0,72,99.60761633089209
9631,-393.0,117,57.98845477151343
9632,-344.0,113,156.2901076849582
9633,-585.0,192,137.10145922156772
9634,-342.0,93,44.78366984617158
9635,-500.0,125,68.30092142399991
9636,-14.0,17,27.723191161973133
9637,-209.0,86,74.5008228933849
9638,-100.0,40,27.057160700039276
9639,-65.0,32,24.481261595234116
9640,-210.0,105,46.511390186829175
9641,-261.0,93,22.885127219519212
9642,-31.0,25,32.92847650653616
9643,-86.0,35,41.32491652109229
9644,-105.0,45,81.4122300065111
9645,-60.0,27,10.687195977643114
9646,-314.0,92,67.92125019049837
9647,-155.0,59,25.97159498627991
9648,-269.0,101,77.63993649805644
9649,-41.0,26,11.835881713871004
9650,-722.0,200,364.5803321064076
9651,-560.0,200,316.7734056482572
9652,-334.0,112,94.00018088288402
9653,-196.0,55,182.58293208758317
9654,-233.0,56,23.99332750747888
9655,-230.0,98,52.9946324533513
9656,-25.0,19,18.394454069610788
9657,-175.0,61,58.594371046728725
9658,-66.0,42,42.94222099309462
9659,-193.0,79,58.820162193565295
9660,-1001.0,200,517.7052497192633
9661,-238.0,61,80.56038770331463
9662,-173.0,59,37.73437711305013
9663,-361.0,103,46.493126861132055
9664,-385.0,145,185.85723776399882
9665,-231.0,72,68.74240729968727
9666,-149.0,53,59.405607251067806
9667,-654.0,189,262.5760671780995
9668,-163.0,40,10.140751128755511
9669,-91.0,40,58.95780289318418
9670,-134.0,65,21.31856767049993
9671,-145.0,58,47.420275850075996
9672,-93.0,42,30.657665261791124
9673,-165.0,60,29.403394959215007
9674,-164.0,50,47.338973157276655
9675,-22.0,16,23.478770767361993
9676,-351.0,102,94.7695415479569
9677,-225.0,66,62.75383256783164
9678,-30.0,24,39.229926227079716
9679,-245.0,86,49.969940941802975
9680,-210.0,87,70.86167390071898
9681,-101.0,41,43.13996548098348
9682,-224.0,74,32.34805794107208
9683,-640.0,166,287.79596851464726
9684,-106.0,37,45.15235619661013
9685,2.0,10,8.8022296062328
9686,-688.0,151,259.59560779480813
9687,-307.0,85,87.85490142288032
9688,-276.0,90,55.340134747578844
9689,-178.0,64,29.865317358013897
9690,-187.0,64,77.64795296941122
9691,-169.0,55,26.658045778692525
9692,-132.0,36,21.992413389784474
9693,-605.0,200,163.32706861711057
9694,-614.0,200,145.30066641997348
9695,-272.0,77,24.02450632317978
9696,-271.0,85,74.5338199248294
9697,-267.0,81,73.52496518040124
9698,-176.0,62,68.90755373592003
9699,-150.0,54,211.3037812794978
9700,-315.0,111,55.634750716554834
9701,-37.0,22,22.268354553788043
9702,-93.0,33,28.15135937297231
9703,-79.0,37,39.081116688319156
9704,-31.0,25,45.063453829422684
9705,-59.0,44,49.92004696271351
9706,-68.0,26,61.7782268415462
9707,-285.0,90,32.76815052908427
9708,-53.0,29,38.93823769140815
9709,-144.0,57,34.00030266946612
9710,-307.0,94,87.69329623973981
9711,-369.0,138,71.01062270191616
9712,-209.0,77,38.331214654913964
9713,-61.0,28,26.703737309629673
9714,-287.0,74,40.90108761120632
9715,-148.0,61,40.442552494290126
9716,-58.0,25,14.274649837132785
9717,-170.0,74,55.43273425676449
9718,-231.0,72,111.35089956435684
9719,-216.0,75,131.56813068420803
9720,-794.0,200,281.39962451665076
9721,-118.0,58,16.50883185475746
9722,-113.0,44,13.305510920718678
9723,-213.0,63,29.14539967975645
9724,-125.0,47,25.55674979633625
9725,-469.0,112,199.72036669132854
9726,-181.0,49,22.93063196652298
9727,-131.0,62,71.58433137678787
9728,-491.0,107,135.81051321829568
9729,-118.0,40,21.0163001670318
9730,-42.0,36,43.13955048084739
9731,-130.0,52,22.36270886205085
9732,-27.0,21,23.020039224682137
9733,-740.0,200,396.134401115016
9734,-144.0,57,40.50518413161129
9735,-29.0,23,14.726378285983714
9736,-704.0,200,170.67774544265842
9737,-1190.0,200,736.3155062878225
9738,-4.0,16,33.09840018871279
9739,-34.0,19,24.35745879962218
9740,-92.0,41,26.8630129799335
9741,-431.0,110,78.71124927863218
9742,-156.0,69,79.40745636136006
9743,-160.0,55,90.64991074597418
9744,-794.0,200,383.26021603708506
9745,-147.0,42,20.466716632025673
9746,-623.0,200,215.46248711284687
9747,-848.0,200,322.8721852879652
9748,-1073.0,200,332.6057471283358
9749,-184.0,52,27.686706595886704
9750,-35.0,29,33.719656175334165
9751,-188.0,56,35.79580327530849
9752,-252.0,102,37.78553700661314
9753,-33.0,18,17.128058622924243
9754,-947.0,200,412.36036313938274
9755,-176.0,71,67.74092512005097
9756,-246.0,105,29.260232154106916
9757,-189.0,84,24.45061686198332
9758,-164.0,77,104.44407700215777
9759,-152.0,65,86.30209835545429
9760,-920.0,200,302.5382701926656
9761,-220.0,88,55.85031088398051
9762,-13.0,16,5.829604408021638
9763,-28.0,22,29.202991829386065
9764,-31.0,25,38.038127828730865
9765,-196.0,55,58.42794413999485
9766,-677.0,200,107.09548602912969
9767,-185.0,53,18.939793454286587
9768,-1073.0,200,597.7068050050977
9769,-343.0,94,129.5940744575762
9770,-35.0,20,20.285495352974294
9771,-347.0,125,74.93405889041695
9772,-100.0,49,38.90313441251715
9773,-875.0,200,269.64292543526403
9774,-33.0,27,31.42913885227864
9775,-236.0,95,55.44452537804585
9776,-167.0,62,37.68414808040947
9777,-1100.0,200,565.7839547648496
9778,-153.0,57,15.289473901730332
9779,-203.0,53,29.289225195477
9780,-8.0,11,6.136929992517402
9781,-101.0,41,25.93935077637778
9782,-47.0,23,15.600545049025186
9783,-102.0,51,33.37225232589648
9784,-13.0,16,5.370903382083128
9785,-129.0,60,75.0609876874812
9786,-32.0,26,22.310332818362667
9787,-84.0,33,10.963814937377148
9788,-230.0,107,68.44792589984951
9789,-307.0,103,63.43617532981338
9790,-790.0,181,282.14869075245264
9791,-109.0,49,42.895076734108045
9792,-214.0,64,37.7931761847704
9793,-59.0,26,25.882417712499702
9794,-265.0,115,64.95532635231474
9795,-515.0,131,259.320979975038
9796,-262.0,94,103.05078314196788
9797,-51.0,36,20.75632507644363
9798,-249.0,90,44.85370636921613
9799,-184.0,52,64.14406583386739
9800,-76.0,52,38.003783950839136
9801,-159.0,54,36.33982769654472
9802,-229.0,70,46.51037692653108
9803,-203.0,71,28.035041995829985
9804,-318.0,114,93.87804249877837
9805,-128.0,59,17.3633736478115
9806,-569.0,200,132.48065820667242
9807,-169.0,55,29.517985968616443
9808,-110.0,59,25.545561501085444
9809,-153.0,57,37.765460976589935
9810,-776.0,200,223.23677917773978
9811,-205.0,55,17.566039045460982
9812,-97.0,46,41.72120233166132
9813,-380.0,113,97.39302767168118
9814,-812.0,200,213.41094304435973
9815,-893.0,200,270.1836481977288
9816,-157.0,61,51.02295054781763
9817,-86.0,44,27.201307317788405
9818,-182.0,95,37.51666007228468
9819,-657.0,156,225.4196724590478
9820,-118.0,31,31.960011486087183
9821,-180.0,66,48.71651879177546
9822,-323.0,110,101.00016381128697
9823,-686.0,200,479.3716673423729
9824,-668.0,200,273.34790349722675
9825,-983.0,200,378.33287335397455
9826,-113.0,62,45.103618836056484
9827,-983.0,200,447.72712516014576
9828,-61.0,46,20.103479043022844
9829,-92.0,41,36.36337203959664
9830,-522.0,174,151.7947337501993
9831,-166.0,61,33.339949853229314
9832,-113.0,44,25.68785773844148
9833,-194.0,80,26.783403954545832
9834,-51.0,27,27.132768801090705
9835,-220.0,70,31.711765908060613
9836,-77.0,44,32.11590819679746
9837,-147.0,51,64.38850366418353
9838,-785.0,200,263.54074402203173
9839,-244.0,67,37.869668043045976
9840,-785.0,200,422.69034558854554
9841,-767.0,200,333.3625863725352
9842,-371.0,68,81.82508036655368
9843,-776.0,200,244.69847165725383
9844,-767.0,200,103.17866789815764
9845,-974.0,200,327.37011641319106
9846,-7.0,19,23.067902480174638
9847,-920.0,200,494.82555033401434
9848,-1127.0,200,333.4945723785123
9849,-114.0,45,63.91536059254008
9850,-16.0,19,11.214752322813851
9851,-659.0,200,220.96537563682529
9852,-252.0,102,66.07200122762788
9853,-212.0,89,51.17433707913017
9854,-114.0,45,23.187582497027933
9855,-87.0,45,19.589437533605633
9856,-650.0,200,183.39107560707666
9857,-596.0,200,249.76856083706127
9858,-69.0,36,12.74335761349107
9859,-409.0,142,39.421438919567834
9860,-566.0,137,201.93647481405944
9861,-533.0,200,169.94376649804485
9862,-356.0,116,47.5645386295495
9863,-467.0,119,103.11640609350155
9864,-155.0,77,25.336876608535363
9865,-100.0,49,26.89117208965338
9866,-36.0,21,19.677689107226627
9867,-146.0,50,105.42201421375637
9868,-632.0,200,121.81470015850084
9869,-312.0,90,88.00871208825674
9870,-136.0,40,108.63822888307726
9871,-432.0,192,132.195165184401
9872,-474.0,117,228.497571330748
9873,-171.0,66,22.79718292269129
9874,-137.0,41,9.030235567712282
9875,-144.0,57,38.22624154713231
9876,-653.0,134,146.28384963388433
9877,-507.0,159,183.34787795860535
9878,-244.0,85,150.61749740708814
9879,-614.0,200,176.31043949944979
9880,-722.0,200,295.62158883861616
9881,-794.0,200,289.63596272766245
9882,-169.0,73,34.173492819082355
9883,-115.0,55,77.45136127621942
9884,-36.0,21,33.933692087545126
9885,-166.0,70,62.33281980898971
9886,-29.0,32,33.98166006785658
9887,-126.0,57,12.407821895986615
9888,-141.0,99,14.158956011273858
9889,-110.0,41,36.0120934181748
9890,-77.0,35,78.2675441821167
9891,-301.0,106,67.24381418887441
9892,-758.0,200,158.26100709426288
9893,-758.0,200,165.20356821215523
9894,-812.0,200,395.21536904325325
9895,-542.0,200,236.9165673289106
9896,-56.0,41,34.279770081947134
9897,-196.0,73,41.87461414914594
9898,-443.0,200,244.59795574569745
9899,-79.0,28,14.577037719656346
9900,-333.0,93,95.41301476111681
9901,-230.0,116,96.07576587836604
9902,-195.0,72,30.60868984715154
9903,-55.0,31,5.0826403302873935
9904,-91.0,40,22.113602854838177
9905,-114.0,54,90.7299374581352
9906,-146.0,59,18.98875845529534
9907,-72.0,30,17.828122118721296
9908,-5.0,17,16.41149481127144
9909,-47.0,32,18.42872379610651
9910,-51.0,36,35.3060888230134
9911,-704.0,200,262.6510538979658
9912,-122.0,62,78.46456958477518
9913,-295.0,73,74.24102351527613
9914,-62.0,38,73.87458530267259
9915,-79.0,37,21.39087412886599
9916,-66.0,33,12.148078899427446
9917,-380.0,149,115.13942567261398
9918,-69.0,36,32.71547479501419
9919,-155.0,59,46.88279326649351
9920,-668.0,200,155.07832205269136
9921,-425.0,122,53.745472934415545
9922,-48.0,24,45.911040088963546
9923,-713.0,200,236.2212448043837
9924,-605.0,200,163.63383197026863
9925,-41.0,35,20.95040478870638
9926,-1190.0,200,595.2893485546075
9927,-596.0,200,214.87890096511356
9928,-179.0,65,31.872408447216458
9929,-172.0,67,67.84093873815675
9930,-677.0,200,155.20032148052036
9931,-479.0,200,154.9586423570442
9932,-252.0,84,46.93139865465082
9933,-36.0,21,75.35017888906414
9934,-407.0,131,160.81335234506054
9935,-731.0,200,314.95616173284
9936,-169.0,55,32.416803903148434
9937,-230.0,62,33.15083434629095
9938,-127.0,49,26.562889430414174
9939,-147.0,60,26.274217820656418
9940,-293.0,80,45.388135492063356
9941,-344.0,95,54.40170508337002
9942,-616.0,160,110.2847260369287
9943,-144.0,75,30.996387758450226
9944,-902.0,200,477.63431236129634
9945,-340.0,91,54.93499604787894
9946,-220.0,79,26.806548876267016
9947,-294.0,99,57.23665595949251
9948,-695.0,200,253.39324817334756
9949,-758.0,200,146.76361682084467
9950,-288.0,93,43.85388805219867
9951,-41.0,35,26.780668670764186
9952,-130.0,70,64.07844931104842
9953,-623.0,200,203.73751202355066
9954,-148.0,70,85.41967604191098
9955,-323.0,92,51.780746943901335
9956,-88.0,37,94.81874485954972
9957,-119.0,50,35.73780018972903
9958,-55.0,31,12.711029195750896
9959,-231.0,72,44.287131075666295
9960,-226.0,67,35.82174671398902
9961,-623.0,200,330.5435574350081
9962,-713.0,200,202.11749686268195
9963,-449.0,128,94.04946919773599
9964,-975.0,186,514.5023380996215
9965,-848.0,200,212.83933859561972
9966,-194.0,71,35.071765515163406
9967,-285.0,81,76.15434763008633
9968,-41.0,35,26.59560189366701
9969,-165.0,69,97.36612647794138
9970,-381.0,150,68.63212236715623
9971,-85.0,34,54.81153163985971
9972,-81.0,39,30.76566664153401
9973,-516.0,141,138.9766712268807
9974,-470.0,200,322.0544007057224
9975,-74.0,50,140.60199286735582
9976,-749.0,200,522.7628334909
9977,-160.0,82,21.33910178632425
9978,-180.0,66,71.54089507878018
9979,-388.0,166,112.08822068736012
9980,-713.0,200,205.24480462231642
9981,-373.0,124,82.28395070616342
9982,-11.0,14,6.606444255057074
9983,-361.0,112,63.56325719943803
9984,-276.0,90,30.384737329795826
9985,-650.0,200,190.0989321000078
9986,-83.0,32,17.60482400216671
9987,-71.0,38,16.250264739636208
9988,-281.0,95,33.570343241149345
9989,-80.0,56,72.87963316833674
9990,-146.0,77,62.04532767369864
9991,-866.0,200,379.0107704252755
9992,-425.0,140,137.168763810518
9993,-436.0,115,147.78525657780145
9994,-1.0,13,7.463853640923119
9995,-245.0,95,99.29481806443096
9996,-135.0,57,27.4226785364652
9997,-49.0,25,37.46700913803332
9998,-462.0,114,104.17427351158142
9999,-155.0,68,51.397973002498986
10000,-275.0,80,52.75678130385211
10001,-63.0,48,45.94115436186138
10002,-479.0,200,233.15487393985825
10003,-632.0,200,164.89574975771734
10004,-1.0,13,9.342888049938821
10005,-133.0,73,60.51213463137981
10006,-89.0,47,41.26087099700811
10007,-124.0,37,30.89784514616457
10008,-725.0,197,198.46798157697035
10009,-614.0,200,180.15011073117995
10010,-632.0,200,169.71095130202036
10011,-91.0,40,30.01334639477193
10012,-578.0,185,151.07204855421753
10013,-974.0,200,328.8318412674615
10014,-20.0,23,107.04349012206504
10015,-23.0,26,24.164764248216358
10016,-333.0,93,133.47154508718344
10017,-112.0,52,41.042275089719396
10018,-686.0,200,134.40445073429055
10019,-144.0,57,36.41756233254965
10020,-226.0,94,84.30623465872114
10021,-54.0,30,46.21906107786782
10022,-58.0,34,33.60009962522017
10023,-670.0,178,290.9099257955141
10024,-335.0,95,54.85442043489002
10025,-251.0,101,116.41159033832164
10026,-254.0,95,44.16626951109426
10027,-25.0,28,8.366576497360015
10028,-668.0,200,130.087631071783
10029,-749.0,200,153.2879802556581
10030,-121.0,52,30.518942650088718
10031,-69.0,27,21.13660804438146
10032,-866.0,200,461.8104126590956
10033,-534.0,186,113.4346070550319
10034,-560.0,200,139.95457976690295
10035,-292.0,88,49.83674403790786
10036,-710.0,200,163.25124059521215
10037,-71.0,29,45.21579239012189
10038,-7.0,19,23.493727642127453
10039,-65.0,32,43.923586517530225
10040,-62.0,38,110.71217056450179
10041,-220.0,70,118.17474370856326
10042,-67.0,25,26.36033485924355
10043,-44.0,29,18.358978270164272
10044,-396.0,102,152.18806447184267
10045,-90.0,30,35.31166274820441
10046,-87.0,36,31.9615586136743
10047,-302.0,107,40.71108267428335
10048,-74.0,32,13.14594269222738
10049,-169.0,64,33.50560977238517
10050,-77.0,35,28.578542174941617
10051,-650.0,200,158.92607495524555
10052,-81.0,30,30.984271621214475
10053,-29.0,32,14.034655626114727
10054,-44.0,29,34.67725856300541
10055,-52.0,28,17.163449945237716
10056,-68.0,44,16.933849485331024
10057,-225.0,57,28.05174689927412
10058,-63.0,30,7.478113333033619
10059,-60.0,36,32.63431504585776
10060,-113.0,53,106.07459388266591
10061,-40.0,25,22.32620387133983
10062,-203.0,71,48.4114274312289
10063,-677.0,200,234.73202307282986
10064,-770.0,170,259.50732887750297
10065,-58.0,34,17.785962083935473
10066,-75.0,42,28.794468264022214
10067,-587.0,200,130.62062915272853
10068,-103.0,52,10.549228893811716
10069,-17.0,20,34.07403321389353
10070,-115.0,55,47.84662720901213
10071,-91.0,40,22.578381903501054
10072,-686.0,200,161.19153932063512
10073,-691.0,181,313.8933166636275
10074,-125.0,47,11.946774103032624
10075,-91.0,40,14.620352977192823
10076,-490.0,133,89.0965888071035
10077,-289.0,103,64.57177366784362
10078,-52.0,37,35.2369218926159
10079,-46.0,31,34.089562003708835
10080,-67.0,34,9.066051660300872
10081,-95.0,44,7.400032601384709
10082,-346.0,115,39.73278111595573
10083,-366.0,99,155.40587429339334
10084,-226.0,58,22.53824583982413
10085,-138.0,69,28.473861256268833
10086,-41.0,26,11.846432049010048
10087,-365.0,107,84.76353581648226
10088,-525.0,186,72.56022656037362
10089,-857.0,200,224.12438227561648
10090,-884.0,200,284.0564557643643
10091,-66.0,33,37.435939050626985
10092,-94.0,43,56.93352999439483
10093,-93.0,42,60.06729250394267
10094,-195.0,72,74.81417913171276
10095,-70.0,37,17.69337910159186
10096,-533.0,200,188.78111870210125
10097,-220.0,43,41.42554064932054
10098,-143.0,74,28.06870448803403
10099,-32.0,17,30.94773067109554
10100,-66.0,42,43.18814205415788
10101,-95.0,35,46.86441626798012
10102,-103.0,43,16.625208653588118
10103,-212.0,89,86.97376723162614
10104,-384.0,135,130.6121577303339
10105,-21.0,15,5.042310589344265
10106,-920.0,200,329.16130730552453
10107,-517.0,115,67.84151975664057
10108,-457.0,163,57.07018973377785
10109,-893.0,200,319.2604154830325
10110,-58.0,34,30.63990806338063
10111,-495.0,120,136.67053636694334
10112,-170.0,83,34.24218495188535
10113,-167.0,71,26.952128837264297
10114,-785.0,200,221.20424470486097
10115,-184.0,70,71.98655936287383
10116,-132.0,63,37.8356145705348
10117,-162.0,66,22.66457070437218
10118,-830.0,200,482.59624355682126
10119,-339.0,99,51.90169308034294
10120,-97.0,37,86.9550795212051
10121,-36.0,21,13.916435198164152
10122,-111.0,42,74.53620355833306
10123,-902.0,200,263.68184818420457
10124,-124.0,46,42.639920410057414
10125,-236.0,113,103.43783665990406
10126,-569.0,200,138.0509590446856
10127,-87.0,36,53.75285754204805
10128,-203.0,71,46.07521377312878
10129,-332.0,83,49.649904063118214
10130,-14.0,17,30.731382731977845
10131,-310.0,124,39.20863893831864
10132,-33.0,27,12.299557016746263
10133,-86.0,44,22.446769398238274
10134,-82.0,49,57.36870595470509
10135,-146.0,77,51.128805318727075
10136,-376.0,181,109.54336035706024
10137,-4.0,16,7.287655367173912
10138,-160.0,64,130.66917103515442
10139,-58.0,25,18.2624212242838
10140,-23.0,17,12.034755590816715
10141,-57.0,33,15.591681707859664
10142,-72.0,30,14.205386960936579
10143,-268.0,100,74.05403763528881
10144,-232.0,73,31.416866540596118
10145,-511.0,172,59.55024142482344
10146,-58.0,43,28.20515334926648
10147,-127.0,67,46.56056325354848
10148,-444.0,105,62.27134773838202
10149,-489.0,186,90.88582106838041
10150,-51.0,27,24.903506240203583
